Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Get me in,"Please read the Declaration of Consent carefully. <br> <a class=""chatSuggest"" onclick=""$(this).hide(); showPrivacy()"";>Show</a>"
Accept,"Hello Again. <br> Are you ready to start now? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Start')"";>Yes, please start.</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Hey there!,"Alright! <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Continue')"";>Continue</a><br>"
Hey,"Thank you for your Input. We would like to have some written Feedback of you. Please answer this question <br><br> Which course elements have contributed to your learning success in a positive way?<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('It was very well organized')"";>It was very well organized</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('It was not so well organized')"";>It was not so well organized</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('It was a bad organization')"";>It was a bad organization</a>"
stop,"Ok, thank you very much. Now, please answer the next question. <br><br> Which aspects of the course should be changed so that students benefit more from the course?"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
asdfdsaf,IDKresponse
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
test,IDKresponse
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
dsafa,IDKresponse
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
asdfasdf,IDKresponse
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
asdfdsa,IDKresponse
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
asfdasdf,"Today is Friday, September 14th, 2020"
How are you?,I am doing well.
You are nice,What good news?
I love chocolate!,I love exploring my hardware.
I hate maths,So what's your favorite color?
Red,Thank you for Your Input!
Test,"Today is Friday, September 14th, 2020"
What day is it?,"Today is Friday, September 14th, 2020"
What time is it?,It is 18:35 MEST
What are you doing?,Good.
How are you doing?,Good.
What do you do?,I'm doing well.
:D,Thank you for Your Input!
^^,Errors should never pass silently.
^^,What is your favorite book?
I think the bible,"You are now finished! <br> <a class=""chatSuggest"" onclick=""$(this).hide(); showFeedback()"";>Give me some feedback!</a>"
Finish,"You are now finished! <br> <a class=""chatSuggest"" onclick=""$(this).hide(); showFeedback()"";>Give me some feedback!</a>"
Finished,"You are now finished! <br> <a class=""chatSuggest"" onclick=""$(this).hide(); showFeedback()"";>Give me some feedback!</a>"
Skip,Hello
Skip,Hello
Skip,Hello
Hey :),Hi
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Get me in,"Please read the Declaration of Consent carefully. <br> <a class=""chatSuggest"" onclick=""$(this).hide(); showPrivacy()"";>Show</a>"
Accept,"Hello Again. <br> Are you ready to start now? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Start')"";>Yes, please start.</a>"
Start,"First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Lets Go!,That's good to hear.
Skip,Hello
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Get me in,"Please read the Declaration of Consent carefully. <br> <a class=""chatSuggest"" onclick=""$(this).hide(); showPrivacy()"";>Show</a>"
Accept,"Hello Again. <br> Are you ready to start now? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Start')"";>Yes, please start.</a>"
Start,"First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Lets Go!,IDKresponse
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Get me in,"Please read the Declaration of Consent carefully. <br> <a class=""chatSuggest"" onclick=""$(this).hide(); showPrivacy()"";>Show</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Get me in,"Please read the Declaration of Consent carefully. <br> <a class=""chatSuggest"" onclick=""$(this).hide(); showPrivacy()"";>Show</a>"
Accept,"Hello Again. <br> Are you ready to start now? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Start')"";>Yes, please start.</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Get me in,"Please read the Declaration of Consent carefully. <br> <a class=""chatSuggest"" onclick=""$(this).hide(); showPrivacy()"";>Show</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
Introduction,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Get me in')"";>Get me in!</a>"
